156.714,405.652,-7.689,0.005,0
157.214,401.808,-7.689,4.468e-4,0
157.714,397.964,-7.686,0.005,0
158.214,394.121,-7.686,3.941e-4,0
158.714,390.278,-7.684,0.004,0
159.214,386.437,-7.683,0.002,0
159.714,382.596,-7.68,0.005,0
160.214,378.756,-7.679,0.003,0
160.714,374.917,-7.678,0.002,0
161.214,371.078,-7.677,5.458e-4,0
161.714,367.241,-7.67,0.014,0
162.214,363.405,-7.675,-0.009,0
162.714,359.568,-7.673,0.005,0
163.214,355.732,-7.671,0.004,0
163.714,351.897,-7.67,0.002,0
164.214,348.064,-7.665,0.01,0
164.714,344.231,-7.667,-0.005,0
165.214,340.398,-7.665,0.005,0
165.714,336.566,-7.664,0.002,0
166.214,332.734,-7.662,0.004,0
166.714,328.903,-7.662,0.001,0
167.214,325.073,-7.658,0.007,0
167.714,321.245,-7.656,0.005,0
168.214,317.417,-7.657,-0.003,0
168.714,313.59,-7.649,0.016,0
169.214,309.764,-7.655,-0.012,0
169.714,305.937,-7.652,0.006,0
170.214,302.112,-7.651,0.001,0
170.714,298.286,-7.65,0.002,0
171.214,294.463,-7.643,0.015,0
171.714,290.64,-7.649,-0.012,0
172.214,286.818,-7.639,0.02,0
172.714,282.997,-7.646,-0.015,0
173.214,279.176,-7.64,0.013,0
173.714,275.355,-7.642,-0.004,0
174.214,271.535,-7.638,0.008,0
174.714,267.716,-7.638,-0.002,0
175.214,263.899,-7.632,0.013,0
175.714,260.082,-7.637,-0.01,0
176.214,256.265,-7.63,0.014,0
176.714,252.449,-7.634,-0.008,0
177.214,248.632,-7.631,0.006,0
177.714,244.817,-7.63,0.002,0
178.214,241.002,-7.628,0.005,0
178.714,237.189,-7.625,0.007,0
179.214,233.377,-7.624,0.002,0
179.714,229.565,-7.623,4.495e-4,0
180.214,225.754,-7.623,0.001,0
180.714,221.942,-7.622,0.001,0
181.214,218.132,-7.62,0.003,0
181.714,214.322,-7.618,0.005,0
182.214,210.514,-7.615,0.006,0
182.714,206.706,-7.617,-0.004,0
183.214,202.899,-7.611,0.012,0
183.714,199.093,-7.614,-0.006,0
184.214,195.288,-7.606,0.016,0
184.714,191.484,-7.608,-0.005,0
185.214,187.681,-7.605,0.006,0
185.714,183.877,-7.609,-0.007,0
186.214,180.073,-7.606,0.004,0
186.714,176.271,-7.605,0.004,0
187.214,172.469,-7.604,0.001,0
187.714,168.667,-7.601,0.005,0
188.214,164.867,-7.601,-4.458e-4,0
188.714,161.067,-7.596,0.012,0
189.214,157.269,-7.599,-0.008,0
189.714,153.47,-7.595,0.01,0
190.214,149.673,-7.596,-0.003,0
190.714,145.875,-7.594,0.004,0
191.214,142.079,-7.591,0.006,0
191.714,138.285,-7.586,0.01,0
192.214,134.49,-7.592,-0.012,0
192.714,130.695,-7.588,0.008,0
193.214,126.901,-7.588,8.377e-4,0
193.714,123.108,-7.585,0.004,0
194.214,119.317,-7.58,0.01,0
194.714,115.526,-7.582,-0.003,0
195.214,111.736,-7.579,0.006,0
195.714,107.946,-7.58,-8.417e-4,0
196.214,104.156,-7.58,-3.358e-4,0
196.714,100.367,-7.577,0.006,0
197.214,96.579,-7.576,0.002,0
197.714,92.791,-7.574,0.004,0
198.214,89.005,-7.573,0.002,0
198.714,85.219,-7.572,0.003,0
199.214,81.433,-7.571,3.747e-4,0
199.714,77.648,-7.57,0.003,0
200.214,73.863,-7.568,0.003,0
200.714,70.08,-7.566,0.006,0
201.214,66.297,-7.564,0.002,0
201.714,62.515,-7.565,-4.081e-4,0
202.214,58.733,-7.563,0.003,0
202.714,54.955,-7.548,0.031,0
203.154,51.634,-7.559,-0.027,0
203.654,47.856,-7.551,0.016,0
204.019,45.1,-7.546,0.014,0
204.518,41.336,-7.56,-0.028,0
205.018,37.557,-7.554,0.012,0
205.518,33.78,-7.554,0.002,0
206.018,30.005,-7.548,0.011,0
206.518,26.23,-7.551,-0.006,0
207.018,22.456,-7.545,0.012,0
207.518,18.682,-7.55,-0.01,0
208.018,14.907,-7.547,0.006,0
208.518,11.135,-7.543,0.009,0
209.018,7.363,-7.546,-0.007,0
209.518,3.59,-7.543,0.006,0
209.994,0,-7.541,0.003,0
